35	1	0	29	3	0	1	0	3	4	0	0	0	0	0	0	35	7	0	50	0	2	3359	0	1	224	5	1	2	0	25	0	2	0	0	0	0	0	0	0	0	1	11837	59	0	66	203	0	0	6	17	108	0	30	2	3	0	1	0	0	1	0	0	0	0	9	0	0	0	9	0	0	0	0	12	0	3	0	0	0	1	4	3	0	0	0	0	29	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	65	0	0	0	0	6	12	14	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	1
12	1	0	29	4	0	53	51	1	4	0	0	0	1	0	0	47	23	0	22	0	2	1209	0	0	172	0	6	8	0	36	0	11	0	0	4	0	0	0	4	0	4	10429	25	0	78	156	1	5	12	6	128	0	40	9	0	0	9	1	0	1	0	0	2	0	7	0	0	0	0	0	0	5	0	12	0	4	0	0	0	2	6	14	0	0	0	0	36	0	0	0	0	76	2	0	0	0	0	0	1	0	0	4	0	0	0	0	0	43	0	0	0	0	0	13	4	0	0	0	0	0	4	4	0	0	0	0	0	0	2	0	0	0	2	0	0	4	0	0	0	0	0
2	0	0	61	0	1	1	0	3	2	0	0	0	0	0	0	35	5	0	27	0	3	2659	2	1	175	0	1	8	1	5	0	7	0	0	4	0	0	0	4	0	0	8529	12	0	98	231	0	21	3	28	156	0	80	0	2	0	1	1	0	2	0	0	4	0	14	0	0	2	0	0	0	0	0	14	0	2	0	0	0	3	0	17	0	0	0	1	16	0	0	7	0	45	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	69	0	0	0	0	0	5	23	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
15	0	0	26	2	1	1	0	2	9	0	0	0	0	1	0	37	9	0	47	0	1	1551	0	0	211	0	3	3	0	28	0	6	0	0	16	1	0	0	0	0	0	10771	36	0	39	111	0	10	7	5	106	3	30	2	5	0	0	0	5	2	0	0	4	0	4	0	5	6	0	1	0	1	0	8	0	0	0	0	0	0	0	0	0	0	1	0	12	0	0	0	0	52	2	0	2	3	0	0	2	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	13	0	0	0	0	0	0	5	4	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1
15	1	0	33	3	37	1	0	0	45	0	43	0	1	0	0	42	17	0	24	0	0	3700	4	1	144	0	1	6	0	22	0	3	0	0	0	1	0	0	6	0	0	12298	25	0	85	330	0	0	11	15	178	0	90	5	8	0	0	0	0	0	0	0	0	0	11	0	1	8	0	2	4	2	0	24	0	0	0	0	0	8	2	0	0	4	0	10	44	0	0	0	0	69	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	11	17	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	1	0	0
15	0	0	51	3	1	2	0	0	5	0	2	0	0	0	0	31	36	0	25	0	11	2830	0	0	165	0	3	12	0	13	0	23	0	0	0	0	0	0	4	1	0	15032	50	0	75	181	0	10	5	7	159	0	56	4	2	0	0	0	0	0	0	0	2	0	5	0	2	3	0	2	0	2	0	6	0	0	0	0	0	5	0	1	0	0	0	0	16	0	0	0	0	58	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	4	8	0	2	0	0	0	0	1	8	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	2	0	0
7	1	0	59	1	0	4	1	0	10	0	7	0	0	0	0	25	5	0	30	0	0	1480	1	1	193	0	3	2	0	16	0	4	0	0	2	0	0	0	0	0	0	18681	29	0	67	180	0	0	4	5	157	0	40	2	0	0	1	0	0	0	0	1	2	0	7	0	0	2	0	0	5	1	0	20	0	3	0	0	0	5	0	0	0	0	0	3	17	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	5	22	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	4
9	0	1	12	3	0	8	1	0	10	0	6	0	1	1	0	48	20	0	36	0	0	4983	0	2	192	14	1	8	0	39	0	6	0	0	6	0	0	0	4	0	0	7377	61	0	101	200	3	11	3	8	169	0	46	5	6	0	1	0	0	1	0	3	0	0	10	0	0	9	0	0	0	2	0	20	0	0	0	0	0	15	0	11	0	2	0	0	33	0	0	0	0	56	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	69	0	0	0	1	0	9	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	5	0	0	2	0	0
34	0	0	10	0	0	19	0	0	2	0	42	0	0	0	0	44	41	0	42	0	12	6628	6	3	268	2	7	4	0	13	0	8	0	0	0	0	0	0	15	0	0	13605	56	0	122	290	10	14	23	18	248	3	83	2	6	0	0	0	10	0	0	0	4	0	15	0	7	0	0	0	0	1	0	8	0	0	0	0	0	1	0	4	0	4	0	0	22	0	0	1	0	340	0	0	0	3	0	0	0	0	0	0	0	3	1	0	0	98	0	2	0	0	0	11	20	3	0	0	0	0	0	21	40	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	1	0	8
5	0	0	9	43	0	2	0	0	20	0	27	0	0	0	0	40	2	0	16	0	6	531	2	2	302	1	0	5	0	93	0	6	0	0	3	0	0	0	0	0	0	9011	29	0	104	252	0	3	7	4	167	3	28	3	4	0	0	0	14	1	0	0	0	0	12	0	0	0	0	0	1	2	24	30	0	0	0	0	0	6	0	3	0	0	0	0	11	0	0	0	0	132	2	0	0	7	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	1	5	18	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	6
23	0	0	6	9	1	5	0	0	11	0	43	0	0	1	0	14	5	0	30	0	3	4246	0	0	220	0	2	2	0	9	0	8	0	0	8	0	0	0	8	0	0	20202	44	0	97	237	17	0	5	12	142	0	53	11	0	3	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	22	2	5	0	0	0	2	0	6	0	0	0	2	40	0	0	0	0	75	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	4	22	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0
19	1	0	12	6	0	1	1	0	40	0	2	3	1	0	0	38	2	0	10	0	2	3290	4	0	168	0	4	4	4	7	0	12	0	0	4	1	0	0	0	0	0	17102	32	0	54	199	0	8	8	11	114	3	39	2	2	0	0	0	9	0	0	0	12	0	10	0	0	3	0	2	0	0	0	16	0	0	0	0	0	3	0	11	0	0	0	0	23	4	0	0	0	12	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	7	17	5	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	4	1	4	0	0	0	0	1
8	0	0	45	10	0	41	0	0	4	0	10	0	1	0	0	11	20	0	21	0	3	777	2	1	151	0	8	2	0	3	0	3	2	0	0	2	0	0	0	0	0	13531	66	0	64	178	0	6	15	2	183	0	37	7	7	0	4	0	0	0	0	1	7	0	14	0	0	0	0	1	10	0	0	6	0	0	0	0	0	6	6	2	0	0	0	11	27	0	0	0	0	26	0	0	0	4	0	0	2	0	1	0	0	0	0	0	0	74	0	0	0	0	1	9	9	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	7
10	1	0	14	7	0	1	1	0	9	0	44	0	1	0	0	35	26	0	51	0	4	0	2	0	147	0	4	6	0	5	0	7	0	0	4	7	0	0	8	0	0	6429	21	0	80	248	0	2	4	0	176	3	36	12	3	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	8	3	0	12	0	6	0	0	0	2	0	9	0	0	0	9	32	0	0	0	0	32	3	0	1	5	0	0	2	0	0	0	0	0	0	0	0	78	0	0	0	0	0	3	17	1	0	0	0	0	0	6	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0
3	1	0	14	19	1	1	0	0	9	0	4	1	0	0	0	28	13	0	46	0	4	2031	0	2	185	8	0	0	1	25	0	3	0	0	0	0	0	0	0	0	0	14370	11	0	67	116	0	0	4	10	125	17	33	5	2	0	0	3	0	0	0	0	27	0	13	0	0	0	0	0	4	0	0	6	0	1	0	0	0	4	0	4	0	0	0	0	9	0	1	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	6	8	3	0	0	0	0	0	7	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	3
13	0	0	6	18	0	2	0	0	4	1	2	0	1	0	0	18	11	0	43	0	0	3026	3	0	279	0	1	1	0	30	0	1	0	0	18	2	0	0	0	0	0	47498	36	0	65	145	0	3	11	6	108	0	28	10	3	0	0	0	0	0	0	0	2	0	9	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	2	0	0	0	2	25	0	0	0	0	23	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	13	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0
8	0	0	0	8	1	0	0	0	8	0	6	0	0	1	0	18	16	0	45	0	0	2584	5	1	234	1	3	5	0	11	0	7	0	0	1	0	0	0	7	0	0	42481	32	0	93	175	0	8	2	0	135	3	43	2	0	1	0	0	7	0	0	0	4	0	15	0	0	3	0	1	0	0	0	4	0	3	0	0	0	3	0	9	0	0	0	0	16	2	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	86	0	0	0	0	0	6	26	6	0	0	1	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4
6	2	0	7	5	38	1	0	0	45	0	3	0	0	2	0	24	7	0	27	0	5	982	0	6	123	0	7	3	0	16	0	0	0	0	8	1	0	0	4	0	0	9126	39	0	53	168	0	3	11	3	109	3	29	2	2	0	3	0	0	0	0	0	0	0	4	0	0	4	2	3	0	0	0	30	0	0	0	0	0	4	0	0	0	0	0	0	27	0	0	0	0	99	3	0	0	3	0	0	0	0	0	0	0	2	2	0	0	40	0	2	0	0	0	1	14	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
21	0	0	22	23	1	1	1	0	79	0	3	1	37	1	0	52	21	0	18	0	3	2282	0	0	238	0	1	1	0	13	0	6	0	0	3	0	0	0	14	0	3	7663	30	0	92	264	0	0	5	6	209	3	80	0	1	4	0	2	0	0	0	0	11	0	20	0	1	4	0	1	13	2	8	22	0	2	0	0	0	5	0	8	0	0	0	0	30	0	0	0	0	55	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	72	0	2	0	0	0	1	26	0	0	0	0	0	0	4	7	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	3
22	0	0	60	6	0	0	0	0	5	0	18	0	0	0	0	20	20	0	26	0	2	976	0	1	203	0	3	7	1	3	0	12	0	0	1	0	0	0	10	0	0	4702	55	0	83	237	0	3	11	25	117	2	74	7	2	0	0	0	0	0	0	0	9	2	10	0	2	0	2	3	3	0	0	6	0	2	0	0	0	7	0	3	0	0	3	0	57	3	0	0	0	46	8	0	0	3	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	1	11	22	0	0	0	3	0	0	9	2	0	0	2	0	0	0	0	0	0	0	0	9	0	0	0	0	0	1
7	2	0	7	7	1	2	2	0	49	0	40	1	0	1	0	75	63	2	37	0	10	8593	9	20	604	6	9	7	1	68	0	25	4	0	7	4	0	0	10	0	1	7004	63	1	170	558	3	9	49	31	409	10	106	14	1	0	8	2	0	1	0	3	6	3	24	0	2	9	1	5	46	7	4	26	0	3	2	2	0	16	10	12	0	0	0	11	99	0	0	0	0	165	0	4	2	5	0	0	6	0	0	0	0	0	6	0	0	177	3	0	0	0	0	23	43	0	0	0	8	0	0	1	15	0	4	5	0	0	0	2	0	2	1	0	0	3	0	2	0	0	0
9	0	0	6	7	0	2	0	0	77	0	1	0	0	37	0	93	37	0	49	0	6	7419	6	6	409	4	6	27	0	31	0	23	1	0	6	1	0	0	0	0	2	9075	17	1	166	424	0	5	11	26	288	13	113	13	2	8	0	4	9	0	0	0	12	10	48	0	7	17	0	3	4	1	0	16	0	5	8	0	0	12	6	2	0	2	0	12	72	0	0	0	0	83	2	0	2	2	0	0	6	0	0	0	1	0	0	0	0	69	0	0	0	5	0	12	24	0	0	0	14	0	0	15	2	0	0	1	0	0	0	0	0	0	0	0	5	5	0	0	0	0	3
20	2	0	44	10	0	78	0	0	45	0	1	0	1	0	0	54	14	2	18	0	23	13564	1	0	254	1	0	11	0	17	0	23	0	0	0	0	0	0	3	0	1	32149	19	0	188	379	0	27	31	17	279	2	168	7	5	0	1	0	41	1	1	1	1	4	17	4	4	4	1	0	2	3	0	16	0	0	0	0	0	5	0	10	0	0	0	13	43	0	0	1	0	92	8	0	0	0	0	0	2	0	0	0	0	11	0	0	0	107	0	0	0	0	0	8	27	2	1	0	0	0	0	2	0	0	0	2	0	0	1	0	0	4	1	7	0	10	0	0	3	0	6
5	1	0	11	8	1	6	0	0	6	0	1	0	1	1	0	55	35	0	34	0	12	8243	13	3	327	2	9	5	13	30	0	11	0	0	0	0	0	0	2	0	1	19292	59	0	145	308	0	9	19	10	203	0	104	2	0	0	0	3	16	0	0	2	0	4	14	0	0	2	0	0	8	8	0	22	0	2	0	0	0	4	0	0	0	0	0	0	55	0	0	0	0	74	0	0	0	6	1	0	0	0	0	0	0	2	0	0	0	114	0	0	0	0	0	6	17	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	1	0	0	7	8	10	0	3	1	0	6
4	1	0	4	9	0	1	0	0	3	0	3	0	0	0	0	27	19	0	38	0	1	3294	1	4	208	2	2	6	0	9	0	2	1	0	1	0	0	0	3	0	1	14883	54	0	73	328	0	6	14	9	180	0	69	0	1	0	3	0	0	0	0	0	0	0	14	0	0	0	0	0	2	2	0	12	1	0	0	0	0	9	0	5	0	0	0	1	17	0	0	2	0	30	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	11	16	0	0	0	9	0	0	2	3	0	1	5	0	0	0	0	0	0	0	2	0	1	0	0	5	0	0
10	37	0	3	4	0	2	0	0	8	0	70	0	0	0	0	41	19	0	56	0	2	7170	0	0	289	0	0	8	0	12	0	3	0	0	27	1	0	0	0	0	0	15619	35	0	139	317	0	27	26	16	197	3	55	14	11	0	3	0	14	0	0	0	0	2	22	0	0	0	0	2	9	2	5	0	0	0	2	0	0	4	0	0	0	2	0	1	54	0	0	0	0	113	3	2	1	4	0	0	0	0	3	0	0	4	0	0	0	90	0	0	0	0	0	5	12	0	0	0	0	0	0	6	0	0	6	2	1	5	0	0	0	0	0	0	0	0	0	0	0	0	6
3	1	0	4	6	1	41	1	0	12	0	156	0	0	1	0	84	19	0	60	0	0	4181	2	6	262	1	7	1	0	44	0	13	0	0	7	0	0	0	19	0	0	37042	26	0	113	313	11	2	7	23	242	2	50	16	2	4	1	0	0	0	0	3	0	0	11	0	4	0	1	0	2	0	0	12	0	1	0	0	0	10	0	2	0	0	3	0	50	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	123	0	0	0	0	0	7	19	0	0	0	0	0	0	3	10	0	0	6	0	0	0	0	0	0	0	2	2	0	0	2	2	0	9
5	1	0	44	5	0	1	0	0	86	0	82	0	0	0	0	25	19	0	34	0	10	5098	0	0	282	0	1	1	0	5	0	13	0	0	2	1	0	0	4	0	1	34132	20	0	114	318	1	2	18	9	171	6	44	8	2	4	0	0	13	0	0	2	0	0	7	0	0	0	0	0	0	15	0	18	0	0	0	0	0	1	0	7	1	0	0	0	73	0	0	0	0	22	0	0	0	7	0	0	0	0	0	0	0	2	0	0	0	63	0	0	0	0	0	7	14	0	0	0	0	0	0	4	3	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	8
4	0	0	10	10	5	37	0	0	22	0	15	1	0	0	0	122	79	0	66	1	0	18361	3	3	487	0	17	6	0	98	0	8	1	0	8	1	0	0	14	0	4	21684	22	0	221	566	3	22	49	39	354	5	206	30	19	4	1	4	55	7	0	6	12	4	21	0	0	27	2	7	29	14	0	20	0	0	0	0	0	6	0	14	0	0	0	24	116	0	0	3	5	145	0	0	6	0	0	0	3	0	0	0	0	1	0	0	0	129	0	0	0	0	0	5	34	4	0	0	0	0	0	4	9	0	0	2	0	0	0	0	1	0	0	9	7	2	0	0	3	0	10
3	3	1	6	10	0	79	74	0	93	0	228	1	37	38	0	155	65	0	87	1	16	7702	0	6	525	1	3	12	0	70	0	35	0	0	10	0	0	0	4	0	0	19332	57	0	166	677	0	12	43	53	467	16	266	18	5	12	2	0	10	0	0	9	30	28	9	0	4	23	1	4	11	7	2	18	0	1	0	0	0	27	0	13	0	0	0	12	67	0	2	5	0	282	0	0	2	17	0	0	3	0	0	0	0	8	0	0	0	130	0	0	0	0	1	15	29	5	2	0	6	2	0	13	14	1	2	16	0	0	0	0	0	2	0	4	8	7	0	0	0	0	8
10	0	0	5	6	0	2	0	0	83	0	79	1	0	0	0	160	65	0	96	7	15	27432	13	3	836	0	15	10	11	129	0	34	6	0	33	0	0	0	13	0	0	16307	23	2	238	700	3	15	66	56	493	6	243	33	7	12	5	2	15	0	5	1	10	10	29	0	5	41	0	0	62	15	9	34	0	0	8	2	0	16	0	14	0	0	0	9	115	0	0	0	0	179	0	0	2	19	0	0	7	0	0	0	0	8	0	0	0	157	0	2	0	0	3	25	35	6	2	0	18	0	0	24	0	0	7	7	1	0	0	0	0	3	0	36	14	9	1	1	6	0	12
45	2	0	48	4	0	0	0	0	46	0	114	0	0	0	0	233	124	0	57	0	35	16305	1	8	1117	0	5	18	0	162	0	37	0	0	39	0	0	0	40	3	0	23057	57	0	285	691	3	30	77	98	600	2	267	33	20	9	7	1	36	1	3	0	50	23	41	0	0	10	6	0	5	13	2	56	2	0	21	0	0	26	4	17	0	3	0	16	106	0	0	26	0	345	16	0	1	8	0	0	6	0	0	0	5	6	0	0	0	213	0	0	0	1	0	14	42	15	0	0	16	0	0	26	8	0	0	8	0	2	1	0	0	1	0	2	9	4	0	0	7	0	14
8	0	0	17	10	0	1	0	0	42	0	0	0	0	0	0	111	66	1	161	0	15	20852	7	8	647	12	6	10	1	58	0	34	0	0	22	1	0	0	20	4	9	19044	56	0	280	609	1	27	58	50	469	14	211	22	11	0	0	1	32	1	0	3	21	5	36	0	6	33	4	0	4	4	0	34	1	1	8	0	0	12	0	7	0	2	0	1	100	1	0	3	0	166	0	0	0	3	0	0	3	0	10	0	0	6	0	0	0	149	0	3	0	0	0	8	52	5	0	0	8	0	0	29	8	0	1	1	0	0	1	0	1	0	0	12	13	8	0	6	4	1	5
8	0	0	15	9	0	0	0	0	47	0	120	0	0	0	0	74	30	0	48	0	4	5977	1	8	482	5	12	4	1	33	0	12	0	0	2	1	0	0	3	0	1	16838	25	0	169	428	1	4	44	19	354	6	112	15	7	9	0	0	0	0	0	0	7	10	36	0	4	16	0	4	8	1	1	32	1	8	0	0	0	27	0	1	0	0	0	4	50	0	3	0	0	128	3	0	2	7	1	0	7	0	17	0	0	2	0	0	0	69	0	4	0	0	0	9	14	1	0	0	0	0	0	20	0	0	1	1	0	0	0	0	0	5	0	0	7	0	0	0	3	0	0
10	0	0	13	11	37	1	0	0	125	0	114	0	0	0	0	116	37	4	72	0	8	6097	0	1	368	4	4	6	0	17	0	28	0	0	25	0	0	0	3	2	0	24573	17	3	151	364	4	11	26	68	298	8	111	17	9	0	1	1	23	1	1	0	5	11	17	0	0	29	0	4	12	5	5	32	0	0	0	0	0	3	0	6	0	0	0	3	34	0	0	0	0	181	3	1	0	5	0	0	2	0	2	0	1	0	2	0	0	119	0	2	0	1	0	17	46	4	5	3	3	0	0	5	1	0	1	1	0	2	0	4	0	2	0	2	12	0	0	0	0	0	3
10	40	0	14	11	0	0	0	0	81	0	154	1	0	0	0	117	74	1	66	0	20	13901	4	2	573	7	7	9	0	94	0	23	0	0	11	0	0	0	0	0	1	17558	62	3	184	516	2	20	53	34	413	0	136	26	16	2	3	0	37	1	5	4	29	8	17	0	0	16	0	2	25	11	2	48	0	3	3	0	0	9	0	9	0	0	0	0	67	0	0	16	0	145	3	0	0	9	1	0	0	0	8	0	0	8	0	0	0	96	3	7	0	0	0	20	23	5	0	0	0	0	0	4	0	0	3	0	1	2	2	0	0	0	0	0	13	2	0	0	9	0	21
3	0	0	0	8	0	0	0	0	81	0	118	0	1	0	0	73	6	0	42	1	8	4234	1	4	305	16	3	12	1	25	0	12	0	0	5	0	0	0	8	0	0	17346	65	0	128	373	4	7	21	29	229	4	77	11	6	0	0	3	0	2	0	1	7	0	12	0	0	10	1	3	0	5	2	24	0	1	1	0	0	6	0	4	0	0	0	3	53	0	0	4	0	119	7	0	0	11	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	8	3	0	0	0	0	0	6	2	0	0	0	2	0	1	0	4	0	0	3	0	0	0	0	4	0	3
3	0	0	0	3	0	0	0	0	46	0	192	1	0	0	0	105	38	1	29	0	29	5680	1	1	402	2	8	24	5	32	0	37	0	0	11	1	0	0	11	0	2	19338	22	0	232	538	0	21	65	48	359	10	121	23	11	25	4	0	20	2	2	3	1	24	30	0	3	8	0	2	45	7	11	22	0	2	4	0	0	10	0	19	4	0	0	10	46	0	0	5	0	283	2	0	0	17	0	0	2	0	10	1	0	6	1	0	0	150	0	1	0	0	0	23	12	4	0	1	0	0	0	19	12	0	0	0	0	0	0	0	0	0	0	2	11	1	0	1	3	0	10
