0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141
26.552471,6.2271333,10.176677,31.867111,8.390481,14.207995,22.837059,7.3341002,1.985862,119.71367,0.0994413,157.105,0.31646094,1.3006645,0.13998735,0.26957044,182.5548,70.971306,3.1799212,105.187454,1.0947273,21.689968,16019.408,6.5188165,5.393201,764.9269,2.281929,10.943295,20.473446,2.1049955,63.33445,-0.09201891,33.666847,1.1849159,0.024994228,25.20929,1.2448114,0.025086667,-0.025320753,6.2980857,11.447407,1.8402979,30350.145,54.542027,-5.5777793,321.6385,940.773,3.0983152,19.289927,77.837944,66.72697,588.6732,15.637515,213.56097,29.395956,2.587843,15.650621,2.3034341,0.60631555,32.825447,1.8279065,1.0951678,0.7426754,15.585463,10.243941,34.797935,0.12594675,3.8034449,31.262688,-1.5904573,3.2850924,37.05458,11.044452,4.2779245,53.19795,-0.44467172,3.1199908,2.498105,0.1930922,0.00029288925,13.506219,0.9995513,10.851226,0.8747182,0.2545157,0.027347129,17.770899,116.0905,2.4272656,-0.059602376,5.0009913,0.06765066,292.9985,5.9235115,-0.06035593,1.0319691,13.915211,-0.10796622,0.30253306,4.386801,0.013828557,8.009162,0.18658067,0.17592499,7.0975056,0.1262837,0.0013326675,0.0012373996,155.37604,0.089677826,4.2100573,0.014224667,1.1052226,0.05551362,19.778572,36.765705,8.72305,0.6242695,0.8437408,2.8140862,-0.02500494,0.36595345,16.34468,5.170741,-0.046924155,2.8257093,3.559291,-0.019026428,1.0383059,0.5910861,0.03305249,0.9206827,1.6247478,1.5710329,8.214413,6.418808,3.2941158,-0.74298495,1.2599304,6.3532944,0.47773635,20.137333
25.504198,14.962478,0.7272827,28.578127,4.2925897,16.123472,17.161896,6.6790833,1.5355841,131.37015,-0.029893018,170.7878,0.68292624,2.232859,3.2816708,0.12635219,181.79924,74.32149,6.76404,112.22158,1.1050047,22.817951,18234.586,9.2263365,4.654119,732.793,3.6451027,11.614699,19.680399,1.918805,65.002754,-0.019448834,33.85164,0.9294441,0.031608164,25.14842,1.5623878,-0.02422535,-0.0002461356,6.0067997,14.031414,1.9166294,31091.537,52.09716,10.188892,319.71,793.375,3.2291968,16.910322,75.08252,54.95962,659.3374,16.942806,214.74403,27.493746,2.7713878,15.368448,2.4254634,0.5992013,34.159718,1.4183285,1.1332606,0.7791596,19.367676,10.296553,34.93522,0.11096025,3.3702943,30.199036,-1.3394647,3.6355538,33.973248,9.762347,4.347377,51.962646,-0.118407145,3.2810755,3.2660809,0.41878772,0.00032495146,14.578594,1.3664516,11.527061,1.1161062,0.29479548,0.0068715815,17.856937,98.56075,2.3769205,-0.0014510559,3.824219,-0.0031779602,283.40286,6.6992226,-0.083752096,0.9831007,15.220352,0.048673157,0.4067015,4.093641,0.013120544,8.538307,0.12550233,0.19018812,6.5563045,0.023961619,-0.0007993128,-0.00027608228,158.61543,0.058043115,4.1187115,0.018283568,0.95889854,-0.09882148,19.684446,37.261696,9.806375,0.6214137,1.1126863,2.5345395,-0.07857272,0.42895243,17.233995,5.4607635,-0.029390153,2.6142418,3.3966641,-0.027447209,0.7351932,0.693059,0.030412791,0.9035829,1.2234179,1.7199624,7.875816,8.098978,4.2683935,1.3787178,1.3438321,6.9915886,0.57658315,18.649607
26.944527,13.75602,0.6292078,23.494959,4.921508,15.534986,13.283492,6.231269,0.75867987,127.75314,-0.19338633,165.1045,1.2301371,5.350832,7.940572,-0.09512599,156.45642,72.18288,7.6408978,110.17352,1.0387267,23.309444,19941.357,10.540898,3.4518914,744.10516,5.5596633,11.918218,20.324541,1.8780051,63.994766,-0.03881671,32.05486,1.2557648,0.028022915,28.803562,1.8760419,0.108234406,0.0116295535,7.138465,13.720207,1.9680469,31857.328,47.429092,-15.786789,320.33365,903.0796,3.3217158,16.675991,125.52243,57.41474,620.7806,18.222141,218.89984,29.376673,3.5638704,17.176258,2.1793215,0.6139047,35.92322,0.9641173,0.96943605,0.55542934,18.837603,16.010983,34.086433,0.054171138,3.414443,32.898888,-1.0528041,3.3934338,33.930508,8.584531,4.434474,49.643536,-0.31966063,3.8380897,3.5254018,0.0895701,-0.00033373781,14.399423,0.57379586,14.546266,1.033229,0.24478167,-0.052499224,18.74292,113.40708,2.5516613,0.028694706,3.5886967,0.09379445,291.9778,5.4153705,-0.07521198,0.7886199,15.035541,0.8340303,-0.26817292,3.7003314,0.0153919505,8.2515545,0.07797648,0.14482768,7.177962,0.05399904,-0.021287888,0.00050238887,135.13821,0.11965095,4.0004487,-0.0017406457,1.0652953,-0.102967836,18.857597,37.90707,10.394362,0.4489541,1.2589495,1.4124503,0.033563223,0.36836407,17.375862,6.0061064,-0.048297565,2.9963448,3.399904,-0.06180121,0.176786,0.6600393,0.08345838,0.8267135,1.8490751,1.6722647,8.441572,7.10496,4.8184934,-0.32603255,1.5203692,6.32637,0.6976352,17.595535
26.041082,9.227946,-0.13175553,22.240528,8.722851,18.357742,31.955236,5.3077626,0.55475557,159.61105,-0.24403411,158.68706,1.5652913,1.869955,2.6917646,-0.17362428,177.09184,69.61789,1.8741337,113.58891,0.890624,25.005302,18425.324,9.533147,2.44727,785.81287,6.2397137,12.504983,20.823595,1.7147063,50.114353,0.0143467635,32.137753,1.1271363,0.023645885,28.094095,0.84928346,-0.045448337,-0.002841962,7.526693,19.620996,1.9461875,31737.834,45.038876,-1.8116637,343.69186,886.20233,3.3835456,15.538278,123.30666,55.908215,685.33984,17.876663,224.63632,28.21627,3.2702963,15.924037,1.9911691,0.6067834,34.665047,0.57157046,0.81137484,0.63887346,24.12585,27.062706,36.63654,0.018199623,3.2310736,31.781038,-0.907981,3.6330583,35.575157,7.063482,4.7008247,47.295536,-0.20790437,4.258881,4.619802,0.12455821,-0.00061514904,13.48367,0.062429126,15.142319,0.744308,0.05654791,-0.12189393,19.080084,109.06459,2.2409508,0.119754605,3.031657,0.018425439,316.31436,5.075946,-0.06804613,0.62453187,13.975783,0.28939632,0.14534815,3.3257034,0.018262815,7.7084875,-0.0024431814,0.023000719,6.481293,-0.09827202,-0.013879818,-0.0008017523,138.47014,0.018916354,3.7548928,0.0008524948,0.94089013,-0.12915768,18.745577,39.02601,10.876289,0.38914174,1.4422903,1.1961024,0.029018573,0.20363458,16.747917,5.7488604,0.0035217938,2.644946,3.3656082,-0.02564747,0.07126052,0.8682294,0.023695897,0.5578604,1.6838313,1.8951132,7.783129,8.457574,6.1402755,-0.14138103,1.8096939,5.5922093,0.93391085,16.859653
25.983444,7.305978,1.1793154,21.457218,13.747603,18.805471,27.748878,3.895901,-0.21779674,155.74725,0.093120545,145.27368,0.58084667,3.3257084,3.8500845,0.3075218,175.14738,71.94854,1.9196014,114.597336,0.8025933,23.91995,19479.771,11.797703,0.895926,729.47314,5.3379135,13.247452,19.432825,1.7810054,44.46779,0.0136664845,33.306675,1.2897257,0.031247672,27.235483,2.0312622,-0.021555476,-0.03856142,8.610478,18.559168,1.974494,33509.203,42.938366,-7.4291115,320.44797,831.4844,3.5056496,14.71677,132.32884,54.00716,670.2586,17.696001,228.9806,27.679945,4.6506257,16.524513,2.0539541,0.58333963,29.297716,0.406799,0.9073401,0.7258153,23.082579,15.886054,36.46155,0.07815754,3.3832643,31.76953,-0.34526184,4.0531588,36.235935,10.200174,6.201043,44.91774,-0.4680974,4.1645255,5.5045114,0.059089012,-0.00034328815,12.517902,0.07400667,17.1917,0.68689454,0.115098916,-0.19034745,16.616444,104.69331,2.4540195,0.10505102,2.6196277,-0.021518257,290.85245,5.138367,-0.10270594,0.6357646,13.338364,0.9274479,-0.090235926,3.444968,0.018720662,8.726172,-0.050728295,0.01483421,6.5868936,-0.058257572,0.009165686,0.002089892,144.94162,0.053170197,3.579573,-0.010247413,0.63001144,-0.04727647,17.831507,37.134342,10.30907,0.34697056,1.086773,1.5009654,0.018786276,0.24093832,17.845085,6.313668,0.0349587,2.5155275,3.0472224,-0.038801536,-0.1952551,0.64596426,0.15648416,0.61587715,1.502496,2.0175045,9.393649,7.680136,6.3130956,0.83731574,1.8900268,5.793687,1.210595,12.32852
23.25772,12.711907,2.0952957,18.447418,15.447125,29.594181,18.809801,4.4801393,0.012614882,160.1639,0.24975768,132.39377,5.7457795,3.616184,6.414948,0.09090418,167.85838,71.04174,3.4836938,115.50711,0.7431642,25.191807,19876.842,7.628617,-0.30822968,714.76526,6.4820123,13.148839,20.45214,1.7484652,47.853176,-0.03592472,32.84764,0.7887399,0.03161314,28.040892,2.376583,-0.0041153906,-0.012801568,9.145369,19.240015,1.9819193,31779.205,39.10446,-1.7430773,306.3301,792.771,3.9102418,13.30559,102.906715,47.81579,648.65656,17.823551,220.38388,29.769283,6.4347095,16.04414,1.6113092,0.64648944,30.076347,0.057077367,1.0707942,0.5872663,20.755033,9.626305,35.709972,-0.068337224,3.3224463,32.104164,-0.10591424,3.93906,34.31413,9.525074,7.681044,41.323227,-0.6897748,5.268199,6.37213,0.18494752,0.0007163763,13.494932,-0.28044158,16.933187,0.9549801,0.19317314,-0.21206233,13.986782,119.64622,2.0223978,0.14822546,2.1835103,0.009229618,310.21942,4.3809705,-0.099123485,0.25965086,14.135392,0.8313618,0.03017267,3.4557323,0.011277968,8.533,-0.09354653,0.012895158,6.4283113,0.23728923,-0.0085987905,-0.00029512082,141.44925,0.061892595,3.4170847,0.0013463959,0.703412,-0.014189946,18.337004,36.887325,9.872751,0.22708763,1.4029565,1.1593195,-0.036911126,0.18960845,17.400133,7.233284,0.074658364,2.7179291,2.9963365,-0.040738408,-0.48938063,0.79988927,0.13716896,0.65068334,1.0527902,2.0758352,10.969561,8.444449,7.4595213,-0.33068624,2.0640063,4.8906193,1.2308233,12.276742
19.829529,12.938294,7.91989,15.559123,15.4664135,29.756212,25.594099,2.8251934,-0.39777017,182.65921,0.36259013,128.2345,6.484015,1.5166897,11.857737,0.0020868143,170.80856,74.22936,11.748251,117.77575,0.6357245,25.471302,21289.537,10.543458,-1.0205488,681.5578,6.411556,13.243457,21.069021,1.5988288,41.617287,-0.07937308,33.470158,0.7826306,0.02723195,28.251171,3.1436048,-0.02698735,-0.035461616,9.713751,18.826992,2.2600749,34207.93,33.217937,-21.187471,294.23257,875.6373,3.6868439,12.024552,110.3406,50.231743,610.42694,17.020601,231.36667,27.10049,8.344881,16.370598,1.5444268,0.645083,30.487745,-0.05580345,1.0540265,0.5702293,25.695078,6.886535,37.21702,0.0027695387,3.561232,33.476906,0.027555052,3.7542863,32.934464,7.367318,7.996402,39.37882,-0.6284309,4.835519,6.1887937,0.31802073,0.00051181274,12.513474,-0.40172654,17.3521,0.7497968,0.25970197,-0.21791244,17.09607,116.83926,1.950687,0.23182245,1.6981583,0.028965173,315.54324,3.7233372,-0.08424257,0.4936157,14.709094,1.15138,0.50352496,3.3032227,0.020914417,8.422717,-0.11957312,-0.11009586,6.3848996,0.36591762,-0.00998659,-0.0010299647,134.01059,-0.036714744,3.3015084,0.018735232,0.64513195,0.06736733,17.358261,35.43119,9.883969,0.041435238,1.2913036,1.9225557,-0.060753893,0.059203364,15.989174,6.5721245,0.06844469,2.7368019,2.7688642,-0.043360572,-0.39943588,1.0546911,0.24884358,0.50985885,1.5597603,2.143758,11.08805,8.567867,7.8075657,-0.034487456,1.996664,5.0276318,1.3880754,12.340161
17.603924,10.999057,4.030457,15.617349,20.789045,36.249092,18.845636,1.6755617,-1.0857369,170.40057,0.01874355,118.47974,9.770321,2.1050549,6.17579,-0.08651112,146.64499,77.05823,9.039477,115.88475,0.47907314,25.828636,22190.896,10.9895935,-1.6806794,745.74445,4.179774,12.827895,21.275215,1.5445644,46.06947,-0.04973694,37.77713,0.7222232,0.026781335,27.828327,3.2771916,0.05985353,0.0052259387,9.998815,13.081462,2.116439,31843.252,30.756758,12.615703,312.27972,823.7251,3.693907,11.357074,114.220055,49.933067,665.10425,16.234488,234.83316,24.272894,9.44049,16.432047,1.6649817,0.65714866,25.647385,-0.27581358,0.8937513,0.66044724,28.490818,2.3420699,41.595108,-0.0018871654,3.2731354,32.62741,0.47230837,3.88871,31.643242,7.8501525,9.550021,38.148304,-0.88847256,5.9439893,7.0473766,0.025709873,0.0006868537,11.564613,-0.34072828,17.3076,0.6492934,0.027943261,-0.28190982,15.798812,128.90985,1.9901916,0.27445894,1.8381641,0.001538717,322.8356,4.177196,-0.0052688466,0.4037878,11.769438,1.5606437,0.12168976,2.9189909,0.02884491,8.455823,-0.12855025,-0.16958098,5.8746805,0.7043571,0.016663242,-0.0008851492,128.7415,-0.08255722,3.140119,0.026597768,0.38440597,-0.025999298,18.118053,37.296276,9.5547905,-0.023553565,1.7154247,1.1279658,-0.02322902,0.100839816,16.078249,6.116441,0.012328638,2.880132,2.8218277,-0.03965257,-0.48468506,0.84088045,0.27506012,0.44041777,1.9749047,2.215502,14.119021,8.332361,7.8548236,-0.23333451,2.264363,5.524222,1.273982,11.612382
15.987746,10.348036,-1.5786834,12.692174,17.8893,35.26079,20.691946,3.163075,-0.7135852,184.10118,-0.037714154,113.632355,8.904514,4.720866,2.4048624,-0.09662472,171.68307,81.57666,14.035099,118.61325,0.4301791,25.335371,20806.113,9.857657,-1.8226005,759.2439,2.8985355,13.184861,21.030529,1.5051923,48.573757,0.095812656,37.81487,0.75856197,0.021165287,29.4885,1.9418476,0.020333504,-0.0058567696,11.114449,20.150778,2.1868773,34313.902,28.868256,-25.285505,301.74933,934.521,3.925815,10.3994,147.62364,47.764584,669.8232,16.556997,250.79836,31.425419,9.121382,15.90172,1.0872699,0.5872008,25.565363,-0.09261462,0.9510583,0.6138535,26.68562,15.012863,42.591537,-0.014095062,3.004175,31.561249,0.37849712,3.8743153,32.387024,6.320009,10.525371,35.139137,-0.8045098,5.7444363,7.5909934,0.47879598,0.000414604,12.24065,-0.5471118,17.555382,0.7045763,-0.12613086,-0.2126494,13.372357,131.28868,1.8265343,0.3489027,2.0836833,0.050441846,314.5458,3.7453084,0.013960394,0.3784596,12.315339,1.1397675,0.31619868,3.365124,0.027254408,8.181043,-0.1710554,-0.27956894,6.374863,0.7995512,0.002804308,0.001787306,134.33736,-0.05768618,3.0121703,0.07032951,0.41638327,0.009192432,16.508472,36.00835,8.303043,-0.13110082,1.4168049,2.1635072,0.02180486,-0.05729227,16.618433,5.348507,0.024885464,3.1272697,2.6204872,-0.049262654,-0.44095573,0.79671454,0.17447262,0.36716983,1.2381942,2.2969952,14.651949,8.147399,8.724455,0.3276537,2.1804368,5.6075187,1.1439042,7.942081
14.697031,13.650288,-0.18351324,8.64462,28.08803,36.281467,34.82528,0.18022211,-1.042555,206.91768,0.3446342,88.4029,8.61703,5.877831,13.124529,0.19556993,169.09355,77.19703,9.864627,121.849434,0.4657702,28.153795,21500.596,10.647991,-3.035647,747.07794,4.2416835,12.704341,20.17817,1.3540418,47.714195,0.08633624,40.103554,0.7787523,0.011873106,27.77999,2.3984554,0.06623538,0.01340236,10.01469,19.94548,2.3074849,36257.332,27.127632,-8.351217,314.29626,838.5798,3.4256873,9.070558,95.315834,43.766777,674.62695,15.653775,265.63303,28.631521,8.440119,16.976608,1.0155402,0.51412034,24.863443,-0.3715412,1.0481519,0.63221836,27.17553,4.5009,44.663162,0.07502526,2.7821803,30.063438,0.65186775,4.063348,30.136354,6.493389,13.178824,33.167236,-0.5313516,5.4514537,6.800879,0.021418747,0.0013068024,12.562294,-0.64139986,16.573341,1.1043473,-0.32652292,-0.23841047,14.969011,134.44154,1.7320142,0.42005315,2.7029285,0.116730355,321.72775,3.2676573,0.09642815,0.382539,14.40949,0.89419556,-0.019691898,3.779328,0.033003166,9.132753,-0.19218285,-0.19768703,5.9652143,1.0753059,0.0020661468,0.0011193939,128.25447,-0.1204915,3.2071464,0.14397992,0.39013195,0.106854655,16.183344,38.815792,5.9694457,-0.07843473,1.511225,3.9428542,0.086391024,0.023242181,17.334589,5.924839,0.04544228,2.8609545,2.4123116,-0.05374058,-0.46498558,1.041709,0.28578383,0.1724643,1.9093115,2.3794286,18.246315,7.717979,9.601206,0.38177326,1.6904218,5.710618,0.9894835,7.725939
